Description,Author,Recipient,Date,Year,Location,Origin,Destination
"29 Jan 1662: Boeve, Anna, fl. 1662 (London, England, United Kingdom) to Dutch Church in London, Ministers, Elders and Deacons of the, fl. 1647 (London, England, United Kingdom)","Boeve, Anna, fl. 1662","Dutch Church in London, Ministers, Elders and Deacons of the, fl. 1647",1662-01-29T00:00:00Z,1662,,"London, England, United Kingdom","London, England, United Kingdom"
"8 May 1663: Grevinghoffes, Anna, fl. 1663 to Dutch Church in London, Ministers and Elders of the (London, England, United Kingdom)","Grevinghoffes, Anna, fl. 1663","Dutch Church in London, Ministers and Elders of the",1663-05-08T00:00:00Z,1663,,,"London, England, United Kingdom"
"22 Jun 1663: Solms-Braunfels, Amalia von, 1602-1675 (The Hague, South Holland, Netherlands) to Huygens, Constantijn, 1596-1687 (London, England, United Kingdom)","Solms-Braunfels, Amalia von, 1602-1675","Huygens, Constantijn, 1596-1687",1663-06-22T00:00:00Z,1663,"Koninklijke Verzamelingen Den Haag, Royal Collections The Netherlands
Royal Archive
Koninklijke Verzamelingen
Koninklijk Huisarchief
Koninklijk Huisarchief, 's-Gravenhage, The Hague, Den Haag, Netherlands","The Hague, South Holland, Netherlands","London, England, United Kingdom"
"28 Jun 1663: Solms-Braunfels, Amalia von, 1602-1675 (The Hague, South Holland, Netherlands) to Huygens, Constantijn, 1596-1687 (London, England, United Kingdom)","Solms-Braunfels, Amalia von, 1602-1675","Huygens, Constantijn, 1596-1687",1663-06-28T00:00:00Z,1663,"Koninklijke Verzamelingen Den Haag, Royal Collections The Netherlands
Royal Archive
Koninklijke Verzamelingen
Koninklijk Huisarchief
Koninklijk Huisarchief, 's-Gravenhage, The Hague, Den Haag, Netherlands","The Hague, South Holland, Netherlands","London, England, United Kingdom"
"5 Jul 1663: Solms-Braunfels, Amalia von, 1602-1675 (Breda, North Brabant, Netherlands) to Huygens, Constantijn, 1596-1687 (London, England, United Kingdom)","Solms-Braunfels, Amalia von, 1602-1675","Huygens, Constantijn, 1596-1687",1663-07-05T00:00:00Z,1663,"Koninklijke Verzamelingen Den Haag, Royal Collections The Netherlands
Royal Archive
Koninklijke Verzamelingen
Koninklijk Huisarchief
Koninklijk Huisarchief, 's-Gravenhage, The Hague, Den Haag, Netherlands","Breda, North Brabant, Netherlands","London, England, United Kingdom"
"12 Jul 1663: Solms-Braunfels, Amalia von, 1602-1675 (Breda, North Brabant, Netherlands) to Huygens, Constantijn, 1596-1687 (London, England, United Kingdom)","Solms-Braunfels, Amalia von, 1602-1675","Huygens, Constantijn, 1596-1687",1663-07-12T00:00:00Z,1663,"Koninklijke Verzamelingen Den Haag, Royal Collections The Netherlands
Royal Archive
Koninklijke Verzamelingen
Koninklijk Huisarchief
Koninklijk Huisarchief, 's-Gravenhage, The Hague, Den Haag, Netherlands","Breda, North Brabant, Netherlands","London, England, United Kingdom"
"8 Aug 1663: Solms-Braunfels, Amalia von, 1602-1675 (Turnhout, Flemish Region, Belgium) to Huygens, Constantijn, 1596-1687 (London, England, United Kingdom)","Solms-Braunfels, Amalia von, 1602-1675","Huygens, Constantijn, 1596-1687",1663-08-08T00:00:00Z,1663,"Koninklijke Verzamelingen Den Haag, Royal Collections The Netherlands
Royal Archive
Koninklijke Verzamelingen
Koninklijk Huisarchief
Koninklijk Huisarchief, 's-Gravenhage, The Hague, Den Haag, Netherlands","Turnhout, Flemish Region, Belgium","London, England, United Kingdom"
"15 Aug 1663: Solms-Braunfels, Amalia von, 1602-1675 (Turnhout, Flemish Region, Belgium) to Huygens, Constantijn, 1596-1687 (London, England, United Kingdom)","Solms-Braunfels, Amalia von, 1602-1675","Huygens, Constantijn, 1596-1687",1663-08-15T00:00:00Z,1663,"Koninklijke Verzamelingen Den Haag, Royal Collections The Netherlands
Royal Archive
Koninklijke Verzamelingen
Koninklijk Huisarchief
Koninklijk Huisarchief, 's-Gravenhage, The Hague, Den Haag, Netherlands","Turnhout, Flemish Region, Belgium","London, England, United Kingdom"
"29 Aug 1663: Solms-Braunfels, Amalia von, 1602-1675 (Turnhout, Flemish Region, Belgium) to Huygens, Constantijn, 1596-1687 (London, England, United Kingdom)","Solms-Braunfels, Amalia von, 1602-1675","Huygens, Constantijn, 1596-1687",1663-08-29T00:00:00Z,1663,"Koninklijke Verzamelingen Den Haag, Royal Collections The Netherlands
Royal Archive
Koninklijke Verzamelingen
Koninklijk Huisarchief
Koninklijk Huisarchief, 's-Gravenhage, The Hague, Den Haag, Netherlands","Turnhout, Flemish Region, Belgium","London, England, United Kingdom"
"19 Sep 1663: Solms-Braunfels, Amalia von, 1602-1675 (Turnhout, Flemish Region, Belgium) to Huygens, Constantijn, 1596-1687 (London, England, United Kingdom)","Solms-Braunfels, Amalia von, 1602-1675","Huygens, Constantijn, 1596-1687",1663-09-19T00:00:00Z,1663,"Koninklijke Verzamelingen Den Haag, Royal Collections The Netherlands
Royal Archive
Koninklijke Verzamelingen
Koninklijk Huisarchief
Koninklijk Huisarchief, 's-Gravenhage, The Hague, Den Haag, Netherlands","Turnhout, Flemish Region, Belgium","London, England, United Kingdom"
"27 Jun 1664: Solms-Braunfels, Amalia von, 1602-1675 (Honselersdijk, South Holland, Netherlands) to Huygens, Constantijn, 1596-1687 (London, England, United Kingdom)","Solms-Braunfels, Amalia von, 1602-1675","Huygens, Constantijn, 1596-1687",1664-06-27T00:00:00Z,1664,"Koninklijke Verzamelingen Den Haag, Royal Collections The Netherlands
Royal Archive
Koninklijke Verzamelingen
Koninklijk Huisarchief
Koninklijk Huisarchief, 's-Gravenhage, The Hague, Den Haag, Netherlands","Honselersdijk, South Holland, Netherlands","London, England, United Kingdom"
"4 Jul 1664: Solms-Braunfels, Amalia von, 1602-1675 (Honselersdijk, South Holland, Netherlands) to Huygens, Constantijn, 1596-1687 (London, England, United Kingdom)","Solms-Braunfels, Amalia von, 1602-1675","Huygens, Constantijn, 1596-1687",1664-07-04T00:00:00Z,1664,"Koninklijke Verzamelingen Den Haag, Royal Collections The Netherlands
Royal Archive
Koninklijke Verzamelingen
Koninklijk Huisarchief
Koninklijk Huisarchief, 's-Gravenhage, The Hague, Den Haag, Netherlands","Honselersdijk, South Holland, Netherlands","London, England, United Kingdom"
"11 Jul 1664: Solms-Braunfels, Amalia von, 1602-1675 (Honselersdijk, South Holland, Netherlands) to Huygens, Constantijn, 1596-1687 (London, England, United Kingdom)","Solms-Braunfels, Amalia von, 1602-1675","Huygens, Constantijn, 1596-1687",1664-07-11T00:00:00Z,1664,"Koninklijke Verzamelingen Den Haag, Royal Collections The Netherlands
Royal Archive
Koninklijke Verzamelingen
Koninklijk Huisarchief
Koninklijk Huisarchief, 's-Gravenhage, The Hague, Den Haag, Netherlands","Honselersdijk, South Holland, Netherlands","London, England, United Kingdom"
"1 Aug 1664: Solms-Braunfels, Amalia von, 1602-1675 (Honselersdijk, South Holland, Netherlands) to Huygens, Constantijn, 1596-1687 (London, England, United Kingdom)","Solms-Braunfels, Amalia von, 1602-1675","Huygens, Constantijn, 1596-1687",1664-08-01T00:00:00Z,1664,"Koninklijke Verzamelingen Den Haag, Royal Collections The Netherlands
Royal Archive
Koninklijke Verzamelingen
Koninklijk Huisarchief
Koninklijk Huisarchief, 's-Gravenhage, The Hague, Den Haag, Netherlands","Honselersdijk, South Holland, Netherlands","London, England, United Kingdom"
"8 Aug 1664: Solms-Braunfels, Amalia von, 1602-1675 (Honselersdijk, South Holland, Netherlands) to Huygens, Constantijn, 1596-1687 (London, England, United Kingdom)","Solms-Braunfels, Amalia von, 1602-1675","Huygens, Constantijn, 1596-1687",1664-08-08T00:00:00Z,1664,"Koninklijke Verzamelingen Den Haag, Royal Collections The Netherlands
Royal Archive
Koninklijke Verzamelingen
Koninklijk Huisarchief
Koninklijk Huisarchief, 's-Gravenhage, The Hague, Den Haag, Netherlands","Honselersdijk, South Holland, Netherlands","London, England, United Kingdom"
"15 Aug 1664: Solms-Braunfels, Amalia von, 1602-1675 (Honselersdijk, South Holland, Netherlands) to Huygens, Constantijn, 1596-1687 (London, England, United Kingdom)","Solms-Braunfels, Amalia von, 1602-1675","Huygens, Constantijn, 1596-1687",1664-08-15T00:00:00Z,1664,"Koninklijke Verzamelingen Den Haag, Royal Collections The Netherlands
Royal Archive
Koninklijke Verzamelingen
Koninklijk Huisarchief
Koninklijk Huisarchief, 's-Gravenhage, The Hague, Den Haag, Netherlands","Honselersdijk, South Holland, Netherlands","London, England, United Kingdom"
"22 Aug 1664: Solms-Braunfels, Amalia von, 1602-1675 (Honselersdijk, South Holland, Netherlands) to Huygens, Constantijn, 1596-1687 (London, England, United Kingdom)","Solms-Braunfels, Amalia von, 1602-1675","Huygens, Constantijn, 1596-1687",1664-08-22T00:00:00Z,1664,"Koninklijke Verzamelingen Den Haag, Royal Collections The Netherlands
Royal Archive
Koninklijke Verzamelingen
Koninklijk Huisarchief
Koninklijk Huisarchief, 's-Gravenhage, The Hague, Den Haag, Netherlands","Honselersdijk, South Holland, Netherlands","London, England, United Kingdom"
"29 Aug 1664: Solms-Braunfels, Amalia von, 1602-1675 (Honselersdijk, South Holland, Netherlands) to Huygens, Constantijn, 1596-1687 (London, England, United Kingdom)","Solms-Braunfels, Amalia von, 1602-1675","Huygens, Constantijn, 1596-1687",1664-08-29T00:00:00Z,1664,"Koninklijke Verzamelingen Den Haag, Royal Collections The Netherlands
Royal Archive
Koninklijke Verzamelingen
Koninklijk Huisarchief
Koninklijk Huisarchief, 's-Gravenhage, The Hague, Den Haag, Netherlands","Honselersdijk, South Holland, Netherlands","London, England, United Kingdom"
